date,metric,crime_type,residual,residual_z,perception_obs_pct,perception_pred_pct,headline_count,crime_count
2025-01-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-4.862105844083764,-0.7234365823244853,63.96875,68.83085584408376,20,12912
2025-04-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-5.576466590056894,-0.8384451623335349,64.625,70.2014665900569,64,14389
2025-07-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-5.366405783489925,-0.804626401693331,65.65625,71.02265578348992,49,14586
2025-10-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-4.108679007271809,-0.6021385530991893,64.8125,68.9211790072718,32,13278
2026-01-01 00:00:00,Fair treatment,ARSON AND CRIMINAL DAMAGE,-2.7654297736225297,-0.3858820078857452,63.96875,66.73417977362253,45,12595
2017-04-01 00:00:00,Fair treatment,BURGLARY,10.077149626988769,1.8043670427723173,78.5625,68.48535037301123,19,17409
2017-07-01 00:00:00,Fair treatment,BURGLARY,6.932894441535698,1.2584023465400707,78.0,71.0671055584643,38,18528
2017-10-01 00:00:00,Fair treatment,BURGLARY,4.499772962864501,0.8359180535524263,76.90625,72.4064770371355,44,21058
2018-01-01 00:00:00,Fair treatment,BURGLARY,3.717449398256434,0.7000763288467943,76.40625,72.68880060174357,51,20599
2018-04-01 00:00:00,Fair treatment,BURGLARY,0.7410408749940367,0.18325632556456428,76.78125,76.04020912500596,204,18833
2018-07-01 00:00:00,Fair treatment,BURGLARY,3.6779174949852944,0.6932120566144501,76.25,72.5720825050147,60,18896
2018-10-01 00:00:00,Fair treatment,BURGLARY,2.581336163980763,0.502802990567359,76.4375,73.85616383601923,64,22195
2019-01-01 00:00:00,Fair treatment,BURGLARY,3.0409107706210303,0.5826029736193876,76.25,73.20908922937896,56,21354
2019-04-01 00:00:00,Fair treatment,BURGLARY,4.217989722414384,0.7869895499158749,76.4375,72.21951027758561,52,19092
2019-07-01 00:00:00,Fair treatment,BURGLARY,6.931289928923445,1.258123740896037,77.25,70.31871007107655,28,18993
2019-10-01 00:00:00,Fair treatment,BURGLARY,4.610950314308482,0.8552227554067298,77.5625,72.95154968569152,52,21225
2020-01-01 00:00:00,Fair treatment,BURGLARY,3.6887760395644786,0.695097521261253,76.75,73.06122396043551,73,18655
2020-04-01 00:00:00,Fair treatment,BURGLARY,10.659443834198035,1.905475909962114,76.03125,65.37180616580196,18,11871
2020-07-01 00:00:00,Fair treatment,BURGLARY,9.307272966420676,1.6706865835436913,74.03125,64.72397703357933,8,15133
2020-10-01 00:00:00,Fair treatment,BURGLARY,3.311038902462138,0.6295076981871436,71.8125,68.50146109753787,25,15566
2021-01-01 00:00:00,Fair treatment,BURGLARY,4.792999207448889,0.8868335066913768,70.8125,66.01950079255111,18,12895
2021-04-01 00:00:00,Fair treatment,BURGLARY,2.2781207496092137,0.4501530299769486,68.5625,66.28437925039078,21,12518
2021-07-01 00:00:00,Fair treatment,BURGLARY,0.6084084254214583,0.16022618622458662,66.40625,65.79784157457854,17,12832
2021-10-01 00:00:00,Fair treatment,BURGLARY,-4.346686734015326,-0.7001705894696735,65.1875,69.53418673401532,44,14093
2022-01-01 00:00:00,Fair treatment,BURGLARY,-4.263775360340427,-0.6857739580664587,62.34375,66.60752536034042,20,13318
2022-04-01 00:00:00,Fair treatment,BURGLARY,-4.39455674871676,-0.70848268136222,61.8125,66.20705674871677,21,12394
2022-07-01 00:00:00,Fair treatment,BURGLARY,-2.340201742912429,-0.3517669440752861,62.4375,64.77770174291243,14,12202
2022-10-01 00:00:00,Fair treatment,BURGLARY,-4.00342865573966,-0.6405676687836942,62.34375,66.34717865573965,17,13770
2023-01-01 00:00:00,Fair treatment,BURGLARY,-2.4335627509260993,-0.36797803744198915,64.09375,66.5273127509261,17,14094
