date,crime_type,crime_count,headline_count,headline_share,signed_jsd
5/1/2021,DOMESTIC ABUSE,10290,3,0.004958678,-0.323827964
5/1/2021,DRUG OFFENCES,3708,39,0.06446281,0.323827964
5/1/2021,FRAUD AND FORGERY,0,27,0.044628099,0.323827964
5/1/2021,GUN CRIME,122,19,0.031404959,0.323827964
5/1/2021,HATE CRIME,7788,56,0.092561983,0.323827964
5/1/2021,KNIFE CRIME,1311,104,0.171900826,0.323827964
5/1/2021,LETHAL BARREL DISCHARGE,19,69,0.114049587,0.323827964
5/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,1035,2,0.003305785,-0.323827964
5/1/2021,POSSESSION OF WEAPONS,502,34,0.056198347,0.323827964
5/1/2021,PUBLIC ORDER OFFENCES,5296,1,0.001652893,-0.323827964
5/1/2021,ROBBERY,1748,16,0.026446281,0.323827964
5/1/2021,SEXUAL OFFENCES,1922,38,0.062809917,0.323827964
5/1/2021,THEFT,14712,22,0.036363636,-0.323827964
5/1/2021,VEHICLE OFFENCES,7708,4,0.00661157,-0.323827964
5/1/2021,VIOLENCE AGAINST THE PERSON,20578,144,0.238016529,-0.323827964
6/1/2021,ARSON AND CRIMINAL DAMAGE,4842,17,0.029668412,-0.345369322
6/1/2021,BURGLARY,4234,2,0.003490401,-0.345369322
6/1/2021,DOMESTIC ABUSE,10043,2,0.003490401,-0.345369322
6/1/2021,DRUG OFFENCES,3505,40,0.069808028,0.345369322
6/1/2021,GUN CRIME,156,20,0.034904014,0.345369322
6/1/2021,HATE CRIME,7351,27,0.047120419,-0.345369322
6/1/2021,KNIFE CRIME,1573,133,0.232111693,0.345369322
6/1/2021,LETHAL BARREL DISCHARGE,28,82,0.143106457,0.345369322
6/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,879,2,0.003490401,-0.345369322
6/1/2021,POSSESSION OF WEAPONS,511,31,0.054101222,0.345369322
6/1/2021,PUBLIC ORDER OFFENCES,5586,7,0.012216405,-0.345369322
6/1/2021,ROBBERY,1891,9,0.015706806,-0.345369322
6/1/2021,SEXUAL OFFENCES,2034,32,0.055846422,0.345369322
6/1/2021,THEFT,15972,16,0.027923211,-0.345369322
6/1/2021,VEHICLE OFFENCES,8011,6,0.010471204,-0.345369322
6/1/2021,VIOLENCE AGAINST THE PERSON,20729,147,0.256544503,0.345369322
7/1/2021,ARSON AND CRIMINAL DAMAGE,4682,14,0.027944112,-0.29101872
7/1/2021,BURGLARY,4238,5,0.00998004,-0.29101872
7/1/2021,DOMESTIC ABUSE,10586,2,0.003992016,-0.29101872
7/1/2021,DRUG OFFENCES,3556,27,0.053892216,0.29101872
7/1/2021,FRAUD AND FORGERY,0,31,0.061876248,0.29101872
7/1/2021,GUN CRIME,127,4,0.007984032,0.29101872
7/1/2021,HATE CRIME,8159,27,0.053892216,-0.29101872
7/1/2021,KNIFE CRIME,1546,135,0.269461078,0.29101872
7/1/2021,LETHAL BARREL DISCHARGE,19,8,0.015968064,0.29101872
7/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,956,4,0.007984032,-0.29101872
7/1/2021,POSSESSION OF WEAPONS,529,26,0.051896208,0.29101872
7/1/2021,PUBLIC ORDER OFFENCES,5849,2,0.003992016,-0.29101872
7/1/2021,ROBBERY,1863,19,0.037924152,0.29101872
7/1/2021,SEXUAL OFFENCES,1987,22,0.043912176,0.29101872
7/1/2021,THEFT,16734,23,0.045908184,-0.29101872
7/1/2021,VEHICLE OFFENCES,7836,13,0.025948104,-0.29101872
7/1/2021,VIOLENCE AGAINST THE PERSON,21188,139,0.27744511,0.29101872
8/1/2021,ARSON AND CRIMINAL DAMAGE,4463,15,0.029527559,-0.326414051
8/1/2021,BURGLARY,4316,5,0.00984252,-0.326414051
8/1/2021,DOMESTIC ABUSE,9671,3,0.005905512,-0.326414051
8/1/2021,DRUG OFFENCES,3433,43,0.084645669,0.326414051
8/1/2021,FRAUD AND FORGERY,0,13,0.025590551,0.326414051
8/1/2021,GUN CRIME,162,9,0.017716535,0.326414051
8/1/2021,HATE CRIME,6295,23,0.045275591,-0.326414051
8/1/2021,KNIFE CRIME,1416,103,0.202755906,0.326414051
8/1/2021,LETHAL BARREL DISCHARGE,29,31,0.061023622,0.326414051
8/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,837,1,0.001968504,-0.326414051
8/1/2021,POSSESSION OF WEAPONS,495,27,0.053149606,0.326414051
8/1/2021,PUBLIC ORDER OFFENCES,4695,1,0.001968504,-0.326414051
8/1/2021,ROBBERY,1912,16,0.031496063,0.326414051
8/1/2021,SEXUAL OFFENCES,1700,36,0.070866142,0.326414051
8/1/2021,THEFT,16053,10,0.019685039,-0.326414051
8/1/2021,VEHICLE OFFENCES,8591,7,0.013779528,-0.326414051
8/1/2021,VIOLENCE AGAINST THE PERSON,18668,165,0.32480315,0.326414051
9/1/2021,ARSON AND CRIMINAL DAMAGE,4421,13,0.029082774,-0.277451657
9/1/2021,BURGLARY,4278,7,0.015659955,-0.277451657
9/1/2021,DOMESTIC ABUSE,9547,1,0.002237136,-0.277451657
9/1/2021,DRUG OFFENCES,3185,31,0.06935123,0.277451657
9/1/2021,GUN CRIME,124,7,0.015659955,0.277451657
9/1/2021,HATE CRIME,6174,18,0.040268456,-0.277451657
9/1/2021,KNIFE CRIME,1600,67,0.149888143,0.277451657
9/1/2021,LETHAL BARREL DISCHARGE,18,27,0.060402685,0.277451657
9/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,925,0,0,-0.277451657
9/1/2021,POSSESSION OF WEAPONS,475,30,0.067114094,0.277451657
9/1/2021,PUBLIC ORDER OFFENCES,4979,1,0.002237136,-0.277451657
9/1/2021,ROBBERY,2182,14,0.031319911,0.277451657
9/1/2021,SEXUAL OFFENCES,1983,51,0.11409396,0.277451657
9/1/2021,THEFT,16649,19,0.042505593,-0.277451657
9/1/2021,VEHICLE OFFENCES,8901,13,0.029082774,-0.277451657
9/1/2021,VIOLENCE AGAINST THE PERSON,19693,148,0.331096197,0.277451657
10/1/2021,ARSON AND CRIMINAL DAMAGE,4666,13,0.027542373,-0.313551351
10/1/2021,BURGLARY,4717,19,0.040254237,-0.313551351
10/1/2021,DOMESTIC ABUSE,10043,3,0.006355932,-0.313551351
10/1/2021,DRUG OFFENCES,3885,40,0.084745763,0.313551351
10/1/2021,FRAUD AND FORGERY,0,14,0.029661017,0.313551351
10/1/2021,GUN CRIME,133,3,0.006355932,0.313551351
10/1/2021,HATE CRIME,6653,26,0.055084746,-0.313551351
10/1/2021,KNIFE CRIME,1447,106,0.224576271,0.313551351
10/1/2021,LETHAL BARREL DISCHARGE,23,32,0.06779661,0.313551351
10/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,1025,1,0.002118644,-0.313551351
10/1/2021,POSSESSION OF WEAPONS,560,24,0.050847458,0.313551351
10/1/2021,PUBLIC ORDER OFFENCES,5098,1,0.002118644,-0.313551351
10/1/2021,ROBBERY,2223,4,0.008474576,-0.313551351
10/1/2021,SEXUAL OFFENCES,2197,55,0.116525424,0.313551351
10/1/2021,THEFT,19015,16,0.033898305,-0.313551351
10/1/2021,VEHICLE OFFENCES,9355,10,0.021186441,-0.313551351
10/1/2021,VIOLENCE AGAINST THE PERSON,20438,105,0.222457627,-0.313551351
11/1/2021,ARSON AND CRIMINAL DAMAGE,4429,13,0.031553398,-0.296552723
11/1/2021,BURGLARY,4817,15,0.036407767,-0.296552723
11/1/2021,DOMESTIC ABUSE,9357,5,0.012135922,-0.296552723
11/1/2021,DRUG OFFENCES,3855,31,0.075242718,0.296552723
11/1/2021,FRAUD AND FORGERY,0,11,0.026699029,0.296552723
11/1/2021,GUN CRIME,102,5,0.012135922,0.296552723
11/1/2021,HATE CRIME,6282,22,0.053398058,-0.296552723
11/1/2021,KNIFE CRIME,1350,87,0.211165049,0.296552723
11/1/2021,LETHAL BARREL DISCHARGE,11,39,0.094660194,0.296552723
11/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,963,1,0.002427184,-0.296552723
11/1/2021,POSSESSION OF WEAPONS,535,27,0.065533981,0.296552723
11/1/2021,PUBLIC ORDER OFFENCES,4766,1,0.002427184,-0.296552723
11/1/2021,ROBBERY,2202,11,0.026699029,0.296552723
11/1/2021,SEXUAL OFFENCES,2097,23,0.055825243,0.296552723
11/1/2021,THEFT,18595,20,0.048543689,-0.296552723
11/1/2021,VEHICLE OFFENCES,9457,4,0.009708738,-0.296552723
11/1/2021,VIOLENCE AGAINST THE PERSON,19694,97,0.235436893,0.296552723
12/1/2021,ARSON AND CRIMINAL DAMAGE,4134,14,0.039215686,-0.289910208
12/1/2021,BURGLARY,4559,10,0.028011204,-0.289910208
12/1/2021,DOMESTIC ABUSE,9651,2,0.005602241,-0.289910208
12/1/2021,DRUG OFFENCES,3427,38,0.106442577,0.289910208
12/1/2021,FRAUD AND FORGERY,1,11,0.030812325,0.289910208
12/1/2021,GUN CRIME,164,6,0.016806723,0.289910208
12/1/2021,HATE CRIME,5733,25,0.070028011,-0.289910208
12/1/2021,KNIFE CRIME,1403,59,0.165266106,0.289910208
12/1/2021,LETHAL BARREL DISCHARGE,17,20,0.056022409,0.289910208
12/1/2021,MISCELLANEOUS CRIMES AGAINST SOCIETY,862,1,0.00280112,-0.289910208
12/1/2021,POSSESSION OF WEAPONS,496,15,0.042016807,0.289910208
12/1/2021,PUBLIC ORDER OFFENCES,4145,0,0,-0.289910208
12/1/2021,ROBBERY,1904,15,0.042016807,0.289910208
12/1/2021,SEXUAL OFFENCES,1649,33,0.092436975,0.289910208
12/1/2021,THEFT,16650,16,0.044817927,-0.289910208
12/1/2021,VEHICLE OFFENCES,8499,3,0.008403361,-0.289910208
12/1/2021,VIOLENCE AGAINST THE PERSON,18469,89,0.24929972,0.289910208
1/1/2022,ARSON AND CRIMINAL DAMAGE,4240,13,0.030023095,-0.301170192
1/1/2022,BURGLARY,4716,8,0.018475751,-0.301170192
1/1/2022,DOMESTIC ABUSE,9671,4,0.009237875,-0.301170192
1/1/2022,DRUG OFFENCES,4325,48,0.110854504,0.301170192
1/1/2022,FRAUD AND FORGERY,0,9,0.020785219,0.301170192
1/1/2022,GUN CRIME,87,7,0.016166282,0.301170192
1/1/2022,HATE CRIME,5435,24,0.055427252,-0.301170192
1/1/2022,KNIFE CRIME,1466,93,0.214780601,0.301170192
1/1/2022,LETHAL BARREL DISCHARGE,7,10,0.023094688,0.301170192
1/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,933,1,0.002309469,-0.301170192
1/1/2022,POSSESSION OF WEAPONS,560,23,0.053117783,0.301170192
1/1/2022,PUBLIC ORDER OFFENCES,3967,0,0,-0.301170192
1/1/2022,ROBBERY,1979,16,0.036951501,0.301170192
1/1/2022,SEXUAL OFFENCES,1808,51,0.11778291,0.301170192
1/1/2022,THEFT,16081,16,0.036951501,-0.301170192
1/1/2022,VEHICLE OFFENCES,8897,4,0.009237875,-0.301170192
1/1/2022,VIOLENCE AGAINST THE PERSON,18521,106,0.244803695,0.301170192
2/1/2022,ARSON AND CRIMINAL DAMAGE,3818,10,0.023041475,-0.312140274
2/1/2022,BURGLARY,4174,4,0.00921659,-0.312140274
2/1/2022,DOMESTIC ABUSE,8874,6,0.013824885,-0.312140274
2/1/2022,DRUG OFFENCES,3854,24,0.055299539,0.312140274
2/1/2022,FRAUD AND FORGERY,0,15,0.034562212,0.312140274
2/1/2022,GUN CRIME,119,13,0.029953917,0.312140274
2/1/2022,HATE CRIME,5360,37,0.085253456,0.312140274
2/1/2022,KNIFE CRIME,1294,77,0.177419355,0.312140274
2/1/2022,LETHAL BARREL DISCHARGE,13,20,0.046082949,0.312140274
2/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,926,0,0,-0.312140274
2/1/2022,POSSESSION OF WEAPONS,527,39,0.089861751,0.312140274
2/1/2022,PUBLIC ORDER OFFENCES,4018,0,0,-0.312140274
2/1/2022,ROBBERY,1902,14,0.032258065,0.312140274
2/1/2022,SEXUAL OFFENCES,1786,50,0.115207373,0.312140274
2/1/2022,THEFT,16396,16,0.036866359,-0.312140274
2/1/2022,VEHICLE OFFENCES,7915,8,0.01843318,-0.312140274
2/1/2022,VIOLENCE AGAINST THE PERSON,18058,101,0.232718894,0.312140274
3/1/2022,ARSON AND CRIMINAL DAMAGE,4317,10,0.028328612,-0.245925473
3/1/2022,BURGLARY,4428,8,0.02266289,-0.245925473
3/1/2022,DOMESTIC ABUSE,9637,7,0.019830028,-0.245925473
3/1/2022,DRUG OFFENCES,4099,27,0.076487252,0.245925473
3/1/2022,FRAUD AND FORGERY,0,8,0.02266289,0.245925473
3/1/2022,GUN CRIME,109,7,0.019830028,0.245925473
3/1/2022,HATE CRIME,6430,20,0.056657224,-0.245925473
3/1/2022,KNIFE CRIME,1363,60,0.169971671,0.245925473
3/1/2022,LETHAL BARREL DISCHARGE,12,7,0.019830028,0.245925473
3/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1122,0,0,-0.245925473
3/1/2022,POSSESSION OF WEAPONS,569,27,0.076487252,0.245925473
3/1/2022,PUBLIC ORDER OFFENCES,4773,2,0.005665722,-0.245925473
3/1/2022,ROBBERY,1976,15,0.042492918,0.245925473
3/1/2022,SEXUAL OFFENCES,2046,26,0.073654391,0.245925473
3/1/2022,THEFT,18696,15,0.042492918,-0.245925473
3/1/2022,VEHICLE OFFENCES,8889,7,0.019830028,-0.245925473
3/1/2022,VIOLENCE AGAINST THE PERSON,19892,107,0.303116147,0.245925473
4/1/2022,ARSON AND CRIMINAL DAMAGE,4454,9,0.02,-0.34521514
4/1/2022,BURGLARY,3894,7,0.015555556,-0.34521514
4/1/2022,DOMESTIC ABUSE,9289,2,0.004444444,-0.34521514
4/1/2022,DRUG OFFENCES,3273,38,0.084444444,0.34521514
4/1/2022,FRAUD AND FORGERY,0,23,0.051111111,0.34521514
4/1/2022,GUN CRIME,121,8,0.017777778,0.34521514
4/1/2022,HATE CRIME,5889,17,0.037777778,-0.34521514
4/1/2022,KNIFE CRIME,1319,97,0.215555556,0.34521514
4/1/2022,LETHAL BARREL DISCHARGE,10,22,0.048888889,0.34521514
4/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,896,0,0,-0.34521514
4/1/2022,POSSESSION OF WEAPONS,537,27,0.06,0.34521514
4/1/2022,PUBLIC ORDER OFFENCES,4383,0,0,-0.34521514
4/1/2022,ROBBERY,1852,18,0.04,0.34521514
4/1/2022,SEXUAL OFFENCES,1768,44,0.097777778,0.34521514
4/1/2022,THEFT,18000,17,0.037777778,-0.34521514
4/1/2022,VEHICLE OFFENCES,8450,6,0.013333333,-0.34521514
4/1/2022,VIOLENCE AGAINST THE PERSON,18663,115,0.255555556,0.34521514
5/1/2022,ARSON AND CRIMINAL DAMAGE,4546,10,0.022988506,-0.280053174
5/1/2022,BURGLARY,4405,6,0.013793103,-0.280053174
5/1/2022,DOMESTIC ABUSE,9873,2,0.004597701,-0.280053174
5/1/2022,DRUG OFFENCES,3903,49,0.112643678,0.280053174
5/1/2022,GUN CRIME,153,8,0.018390805,0.280053174
5/1/2022,HATE CRIME,6472,18,0.04137931,-0.280053174
5/1/2022,KNIFE CRIME,1527,85,0.195402299,0.280053174
5/1/2022,LETHAL BARREL DISCHARGE,19,26,0.059770115,0.280053174
5/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1067,2,0.004597701,-0.280053174
5/1/2022,POSSESSION OF WEAPONS,541,17,0.03908046,0.280053174
5/1/2022,PUBLIC ORDER OFFENCES,5097,1,0.002298851,-0.280053174
5/1/2022,ROBBERY,2379,15,0.034482759,0.280053174
5/1/2022,SEXUAL OFFENCES,2107,52,0.11954023,0.280053174
5/1/2022,THEFT,19202,18,0.04137931,-0.280053174
5/1/2022,VEHICLE OFFENCES,8605,17,0.03908046,-0.280053174
5/1/2022,VIOLENCE AGAINST THE PERSON,21068,109,0.250574713,0.280053174
6/1/2022,ARSON AND CRIMINAL DAMAGE,4434,15,0.033407572,-0.311761394
6/1/2022,BURGLARY,4095,8,0.017817372,-0.311761394
6/1/2022,DOMESTIC ABUSE,9635,4,0.008908686,-0.311761394
6/1/2022,DRUG OFFENCES,3572,35,0.077951002,0.311761394
6/1/2022,FRAUD AND FORGERY,0,11,0.024498886,0.311761394
6/1/2022,GUN CRIME,130,17,0.037861915,0.311761394
6/1/2022,HATE CRIME,6349,14,0.031180401,-0.311761394
6/1/2022,KNIFE CRIME,1566,79,0.175946548,0.311761394
6/1/2022,LETHAL BARREL DISCHARGE,23,27,0.06013363,0.311761394
6/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1009,0,0,-0.311761394
6/1/2022,POSSESSION OF WEAPONS,557,29,0.064587973,0.311761394
6/1/2022,PUBLIC ORDER OFFENCES,5072,0,0,-0.311761394
6/1/2022,ROBBERY,2320,25,0.055679287,0.311761394
6/1/2022,SEXUAL OFFENCES,1967,43,0.095768374,0.311761394
6/1/2022,THEFT,18951,16,0.035634744,-0.311761394
6/1/2022,VEHICLE OFFENCES,8775,9,0.020044543,-0.311761394
6/1/2022,VIOLENCE AGAINST THE PERSON,19986,117,0.260579065,0.311761394
7/1/2022,ARSON AND CRIMINAL DAMAGE,4641,24,0.056737589,0.279605826
7/1/2022,BURGLARY,3691,3,0.007092199,-0.279605826
7/1/2022,DOMESTIC ABUSE,10315,1,0.002364066,-0.279605826
7/1/2022,DRUG OFFENCES,3756,30,0.070921986,0.279605826
7/1/2022,GUN CRIME,175,9,0.021276596,0.279605826
7/1/2022,HATE CRIME,6712,16,0.037825059,-0.279605826
7/1/2022,KNIFE CRIME,1691,80,0.189125296,0.279605826
7/1/2022,LETHAL BARREL DISCHARGE,28,44,0.104018913,0.279605826
7/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1069,1,0.002364066,-0.279605826
7/1/2022,POSSESSION OF WEAPONS,520,21,0.04964539,0.279605826
7/1/2022,PUBLIC ORDER OFFENCES,5243,2,0.004728132,-0.279605826
7/1/2022,ROBBERY,2342,11,0.026004728,0.279605826
7/1/2022,SEXUAL OFFENCES,2164,38,0.089834515,0.279605826
7/1/2022,THEFT,19749,27,0.063829787,-0.279605826
7/1/2022,VEHICLE OFFENCES,8694,11,0.026004728,-0.279605826
7/1/2022,VIOLENCE AGAINST THE PERSON,20731,105,0.24822695,0.279605826
8/1/2022,ARSON AND CRIMINAL DAMAGE,4560,18,0.038961039,-0.334850194
8/1/2022,BURGLARY,4116,2,0.004329004,-0.334850194
8/1/2022,DOMESTIC ABUSE,10107,2,0.004329004,-0.334850194
8/1/2022,DRUG OFFENCES,3719,28,0.060606061,0.334850194
8/1/2022,FRAUD AND FORGERY,0,18,0.038961039,0.334850194
8/1/2022,GUN CRIME,189,10,0.021645022,0.334850194
8/1/2022,HATE CRIME,6199,7,0.015151515,-0.334850194
8/1/2022,KNIFE CRIME,1681,121,0.261904762,0.334850194
8/1/2022,LETHAL BARREL DISCHARGE,39,27,0.058441558,0.334850194
8/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1062,5,0.010822511,-0.334850194
8/1/2022,POSSESSION OF WEAPONS,565,28,0.060606061,0.334850194
8/1/2022,PUBLIC ORDER OFFENCES,5036,0,0,-0.334850194
8/1/2022,ROBBERY,2244,7,0.015151515,-0.334850194
8/1/2022,SEXUAL OFFENCES,1919,21,0.045454545,0.334850194
8/1/2022,THEFT,18817,17,0.036796537,-0.334850194
8/1/2022,VEHICLE OFFENCES,8966,16,0.034632035,-0.334850194
8/1/2022,VIOLENCE AGAINST THE PERSON,19912,135,0.292207792,0.334850194
9/1/2022,ARSON AND CRIMINAL DAMAGE,4122,3,0.008522727,-0.372781251
9/1/2022,BURGLARY,4395,9,0.025568182,-0.372781251
9/1/2022,DOMESTIC ABUSE,9285,3,0.008522727,-0.372781251
9/1/2022,DRUG OFFENCES,3108,20,0.056818182,0.372781251
9/1/2022,FRAUD AND FORGERY,3,10,0.028409091,0.372781251
9/1/2022,GUN CRIME,131,22,0.0625,0.372781251
9/1/2022,HATE CRIME,5298,12,0.034090909,-0.372781251
9/1/2022,KNIFE CRIME,1637,52,0.147727273,0.372781251
9/1/2022,LETHAL BARREL DISCHARGE,22,77,0.21875,0.372781251
9/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,917,0,0,-0.372781251
9/1/2022,POSSESSION OF WEAPONS,521,33,0.09375,0.372781251
9/1/2022,PUBLIC ORDER OFFENCES,4415,1,0.002840909,-0.372781251
9/1/2022,ROBBERY,2081,11,0.03125,0.372781251
9/1/2022,SEXUAL OFFENCES,1884,16,0.045454545,0.372781251
9/1/2022,THEFT,17557,14,0.039772727,-0.372781251
9/1/2022,VEHICLE OFFENCES,9144,12,0.034090909,-0.372781251
9/1/2022,VIOLENCE AGAINST THE PERSON,18913,57,0.161931818,-0.372781251
10/1/2022,ARSON AND CRIMINAL DAMAGE,4522,2,0.004739336,-0.323178292
10/1/2022,BURGLARY,4584,5,0.011848341,-0.323178292
10/1/2022,DOMESTIC ABUSE,9812,1,0.002369668,-0.323178292
10/1/2022,DRUG OFFENCES,3488,20,0.047393365,0.323178292
10/1/2022,FRAUD AND FORGERY,0,7,0.016587678,0.323178292
10/1/2022,GUN CRIME,207,7,0.016587678,0.323178292
10/1/2022,HATE CRIME,5830,19,0.045023697,-0.323178292
10/1/2022,KNIFE CRIME,2045,93,0.220379147,0.323178292
10/1/2022,LETHAL BARREL DISCHARGE,26,53,0.125592417,0.323178292
10/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,1016,6,0.014218009,0.323178292
10/1/2022,POSSESSION OF WEAPONS,541,18,0.042654028,0.323178292
10/1/2022,PUBLIC ORDER OFFENCES,4696,0,0,-0.323178292
10/1/2022,ROBBERY,2634,13,0.030805687,0.323178292
10/1/2022,SEXUAL OFFENCES,1938,33,0.078199052,0.323178292
10/1/2022,THEFT,21127,27,0.063981043,-0.323178292
10/1/2022,VEHICLE OFFENCES,9718,9,0.021327014,-0.323178292
10/1/2022,VIOLENCE AGAINST THE PERSON,19753,109,0.258293839,0.323178292
11/1/2022,ARSON AND CRIMINAL DAMAGE,4325,2,0.004878049,-0.32307065
11/1/2022,BURGLARY,4728,6,0.014634146,-0.32307065
11/1/2022,DOMESTIC ABUSE,9177,4,0.009756098,-0.32307065
11/1/2022,DRUG OFFENCES,3488,21,0.051219512,0.32307065
11/1/2022,FRAUD AND FORGERY,0,11,0.026829268,0.32307065
11/1/2022,GUN CRIME,112,7,0.017073171,0.32307065
11/1/2022,HATE CRIME,5623,38,0.092682927,0.32307065
11/1/2022,KNIFE CRIME,1700,109,0.265853659,0.32307065
11/1/2022,LETHAL BARREL DISCHARGE,11,24,0.058536585,0.32307065
11/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,968,0,0,-0.32307065
11/1/2022,POSSESSION OF WEAPONS,494,23,0.056097561,0.32307065
11/1/2022,PUBLIC ORDER OFFENCES,4488,2,0.004878049,-0.32307065
11/1/2022,ROBBERY,2424,8,0.019512195,-0.32307065
11/1/2022,SEXUAL OFFENCES,1911,29,0.070731707,0.32307065
11/1/2022,THEFT,21659,20,0.048780488,-0.32307065
11/1/2022,VEHICLE OFFENCES,9535,7,0.017073171,-0.32307065
11/1/2022,VIOLENCE AGAINST THE PERSON,19378,99,0.241463415,0.32307065
12/1/2022,ARSON AND CRIMINAL DAMAGE,3997,6,0.016393443,-0.284524677
12/1/2022,BURGLARY,4458,6,0.016393443,-0.284524677
12/1/2022,DOMESTIC ABUSE,9565,4,0.010928962,-0.284524677
12/1/2022,DRUG OFFENCES,2893,16,0.043715847,0.284524677
12/1/2022,FRAUD AND FORGERY,3,15,0.040983607,0.284524677
12/1/2022,GUN CRIME,118,5,0.013661202,0.284524677
12/1/2022,HATE CRIME,4784,31,0.084699454,0.284524677
12/1/2022,KNIFE CRIME,1507,85,0.232240437,0.284524677
12/1/2022,LETHAL BARREL DISCHARGE,19,17,0.046448087,0.284524677
12/1/2022,MISCELLANEOUS CRIMES AGAINST SOCIETY,817,4,0.010928962,0.284524677
12/1/2022,POSSESSION OF WEAPONS,377,12,0.032786885,0.284524677
12/1/2022,PUBLIC ORDER OFFENCES,3827,2,0.005464481,-0.284524677
12/1/2022,ROBBERY,2255,10,0.027322404,0.284524677
12/1/2022,SEXUAL OFFENCES,1596,34,0.092896175,0.284524677
12/1/2022,THEFT,21066,16,0.043715847,-0.284524677
12/1/2022,VEHICLE OFFENCES,8004,16,0.043715847,-0.284524677
12/1/2022,VIOLENCE AGAINST THE PERSON,17841,87,0.237704918,0.284524677
1/1/2023,ARSON AND CRIMINAL DAMAGE,4228,11,0.018835616,-0.327108345
1/1/2023,BURGLARY,4995,5,0.008561644,-0.327108345
1/1/2023,DOMESTIC ABUSE,9666,5,0.008561644,-0.327108345
1/1/2023,DRUG OFFENCES,3784,32,0.054794521,0.327108345
1/1/2023,FRAUD AND FORGERY,0,18,0.030821918,0.327108345
1/1/2023,GUN CRIME,176,14,0.023972603,0.327108345
1/1/2023,HATE CRIME,5192,33,0.056506849,-0.327108345
1/1/2023,KNIFE CRIME,1716,73,0.125,0.327108345
1/1/2023,LETHAL BARREL DISCHARGE,25,73,0.125,0.327108345
1/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,1009,2,0.003424658,-0.327108345
1/1/2023,POSSESSION OF WEAPONS,580,37,0.063356164,0.327108345
1/1/2023,PUBLIC ORDER OFFENCES,4054,1,0.001712329,-0.327108345
1/1/2023,ROBBERY,2545,29,0.049657534,0.327108345
1/1/2023,SEXUAL OFFENCES,1833,74,0.126712329,0.327108345
1/1/2023,THEFT,20643,17,0.029109589,-0.327108345
1/1/2023,VEHICLE OFFENCES,9070,16,0.02739726,-0.327108345
1/1/2023,VIOLENCE AGAINST THE PERSON,18740,144,0.246575343,0.327108345
2/1/2023,ARSON AND CRIMINAL DAMAGE,4050,10,0.022026432,-0.341135819
2/1/2023,BURGLARY,4439,7,0.015418502,-0.341135819
2/1/2023,DOMESTIC ABUSE,8689,1,0.002202643,-0.341135819
2/1/2023,DRUG OFFENCES,3122,24,0.052863436,0.341135819
2/1/2023,FRAUD AND FORGERY,1,11,0.024229075,0.341135819
2/1/2023,GUN CRIME,139,12,0.026431718,0.341135819
2/1/2023,HATE CRIME,5209,18,0.039647577,-0.341135819
2/1/2023,KNIFE CRIME,1748,99,0.218061674,0.341135819
2/1/2023,LETHAL BARREL DISCHARGE,17,34,0.074889868,0.341135819
2/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,934,1,0.002202643,-0.341135819
2/1/2023,POSSESSION OF WEAPONS,474,26,0.057268722,0.341135819
2/1/2023,PUBLIC ORDER OFFENCES,4026,3,0.00660793,-0.341135819
2/1/2023,ROBBERY,2604,22,0.04845815,0.341135819
2/1/2023,SEXUAL OFFENCES,1698,62,0.136563877,0.341135819
2/1/2023,THEFT,20042,12,0.026431718,-0.341135819
2/1/2023,VEHICLE OFFENCES,8145,13,0.028634361,-0.341135819
2/1/2023,VIOLENCE AGAINST THE PERSON,17972,99,0.218061674,0.341135819
3/1/2023,ARSON AND CRIMINAL DAMAGE,4421,19,0.037924152,-0.299192565
3/1/2023,BURGLARY,4660,5,0.00998004,-0.299192565
3/1/2023,DOMESTIC ABUSE,9321,7,0.013972056,-0.299192565
3/1/2023,DRUG OFFENCES,3290,30,0.05988024,0.299192565
3/1/2023,FRAUD AND FORGERY,0,11,0.021956088,0.299192565
3/1/2023,GUN CRIME,129,16,0.031936128,0.299192565
3/1/2023,HATE CRIME,5751,29,0.057884232,-0.299192565
3/1/2023,KNIFE CRIME,1724,86,0.171656687,0.299192565
