date,crime_type,crime_count,headline_count,crime_z,headline_z,divergence
1/1/2023,HATE CRIME,5156,43,-0.317810513,-0.201788068,0.116022445
1/1/2023,VEHICLE OFFENCES,9070,7,0.260845948,0.110996751,-0.149849197
1/1/2023,DOMESTIC ABUSE,9667,6,0.676596065,0.027482234,-0.649113831
1/1/2023,VIOLENCE AGAINST THE PERSON,18740,156,-0.095467158,-0.384250677,-0.288783519
1/1/2023,THEFT,20643,26,0.158969616,-1.151363772,-1.310333388
2/1/2023,FRAUD AND FORGERY,1,16,-0.416078494,-0.929385989,-0.513307495
2/1/2023,LETHAL BARREL DISCHARGE,17,33,-0.461263245,-0.725765158,-0.264501912
2/1/2023,GUN CRIME,139,14,-0.929565629,-0.607184015,0.322381614
2/1/2023,POSSESSION OF WEAPONS,474,30,-0.658155927,-0.683200395,-0.025044468
2/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,934,1,-0.06033713,-0.373478014,-0.313140885
2/1/2023,KNIFE CRIME,1691,61,-0.06714244,-0.891428644,-0.824286204
2/1/2023,SEXUAL OFFENCES,1696,111,-0.516058847,0.543409299,1.059468146
2/1/2023,ROBBERY,2604,25,0.014110239,-0.582559312,-0.59666955
2/1/2023,DRUG OFFENCES,3121,46,-0.840153295,-1.217758956,-0.377605661
2/1/2023,PUBLIC ORDER OFFENCES,4027,5,-0.83399756,0.019787833,0.853785393
2/1/2023,ARSON AND CRIMINAL DAMAGE,4050,5,-1.371687569,-0.645647855,0.726039714
2/1/2023,BURGLARY,4439,8,-1.030260986,-0.385931317,0.644329668
2/1/2023,HATE CRIME,5184,22,-0.291335258,-0.801956014,-0.510620756
2/1/2023,MISCELLANEOUS,5241,1,0.907764639,0.492762283,-0.415002355
2/1/2023,VEHICLE OFFENCES,8145,7,-0.508004455,0.110996751,0.619001206
2/1/2023,DOMESTIC ABUSE,8690,2,-0.553321969,-0.826083625,-0.272761656
2/1/2023,VIOLENCE AGAINST THE PERSON,17972,95,-0.584655237,-0.758133231,-0.173477994
2/1/2023,THEFT,20042,26,0.017170588,-1.151363772,-1.168534361
3/1/2023,FRAUD AND FORGERY,0,16,-0.582509892,-0.929385989,-0.346876097
3/1/2023,LETHAL BARREL DISCHARGE,14,44,-0.75028262,-0.353656751,0.39662587
3/1/2023,GUN CRIME,129,29,-1.11416419,0.650372836,1.764537026
3/1/2023,POSSESSION OF WEAPONS,563,43,0.803514014,0.230881854,-0.57263216
3/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,1031,1,0.793978787,-0.373478014,-1.167456801
3/1/2023,KNIFE CRIME,1607,58,-0.372130306,-0.921737371,-0.549607065
3/1/2023,SEXUAL OFFENCES,1941,79,0.364071442,-0.173597807,-0.537669249
3/1/2023,ROBBERY,2528,62,-0.135491404,1.691949874,1.827441279
3/1/2023,DRUG OFFENCES,3292,72,-0.603332343,-0.502881257,0.100451086
3/1/2023,ARSON AND CRIMINAL DAMAGE,4421,15,-0.415283989,-0.191444565,0.223839425
3/1/2023,PUBLIC ORDER OFFENCES,4659,3,0.270399624,-0.282683324,-0.553082948
3/1/2023,BURGLARY,4660,4,-0.838127062,-0.548829349,0.289297713
3/1/2023,MISCELLANEOUS,4906,0,0.699329087,-0.436446594,-1.135775681
3/1/2023,HATE CRIME,5724,38,0.219258954,-0.344685198,-0.563944152
3/1/2023,VEHICLE OFFENCES,8765,0,0.007333112,-0.954856662,-0.962189774
3/1/2023,DOMESTIC ABUSE,9320,11,0.239767449,1.094439559,0.85467211
3/1/2023,VIOLENCE AGAINST THE PERSON,19639,122,0.477163157,-0.592644232,-1.069807389
3/1/2023,THEFT,22038,43,0.488103797,0.036571963,-0.451531834
4/1/2023,LETHAL BARREL DISCHARGE,17,77,-0.461263245,0.762668471,1.223931716
4/1/2023,GUN CRIME,141,17,-0.892645917,-0.355672645,0.536973272
4/1/2023,POSSESSION OF WEAPONS,534,41,0.327239539,0.090253816,-0.236985723
4/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,875,1,-0.579972584,-0.373478014,0.206494569
4/1/2023,KNIFE CRIME,1617,94,-0.335822227,-0.558032647,-0.22221042
4/1/2023,SEXUAL OFFENCES,1731,101,-0.390325949,0.319344578,0.709670527
4/1/2023,ROBBERY,2493,29,-0.204386898,-0.336666427,-0.132279529
4/1/2023,DRUG OFFENCES,3061,74,-0.923248366,-0.447890665,0.475357702
4/1/2023,BURGLARY,4387,21,-1.075468968,0.143487285,1.218956252
4/1/2023,ARSON AND CRIMINAL DAMAGE,4410,25,-0.443640969,0.262758726,0.706399695
4/1/2023,PUBLIC ORDER OFFENCES,4416,2,-0.154234103,-0.433918902,-0.279684799
4/1/2023,MISCELLANEOUS,5147,1,0.849278245,0.492762283,-0.356515961
4/1/2023,HATE CRIME,5790,49,0.281664913,-0.030311512,-0.311976425
4/1/2023,VEHICLE OFFENCES,7901,2,-0.710814724,-0.650327116,0.060487608
4/1/2023,DOMESTIC ABUSE,9976,5,1.065587542,-0.185909231,-1.251496772
4/1/2023,VIOLENCE AGAINST THE PERSON,19259,119,0.235116973,-0.611031898,-0.846148871
4/1/2023,THEFT,20855,41,0.208988574,-0.103185182,-0.312173756
5/1/2023,FRAUD AND FORGERY,0,48,-0.582509892,2.473111869,3.05562176
5/1/2023,LETHAL BARREL DISCHARGE,24,87,0.213115297,1.100948841,0.887833544
5/1/2023,GUN CRIME,140,32,-0.911105773,0.901884206,1.81298998
5/1/2023,POSSESSION OF WEAPONS,522,69,0.130160446,2.059046352,1.928885906
5/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,869,3,-0.632816867,0.71447968,1.347296547
5/1/2023,KNIFE CRIME,1731,181,0.078089876,0.320920435,0.242830558
5/1/2023,SEXUAL OFFENCES,2098,106,0.928073301,0.431376939,-0.496696363
5/1/2023,ROBBERY,2824,12,0.447167625,-1.381711188,-1.828878813
5/1/2023,DRUG OFFENCES,3183,95,-0.754288389,0.129510554,0.883798942
5/1/2023,BURGLARY,4533,7,-0.948538864,-0.426655825,0.521883039
5/1/2023,ARSON AND CRIMINAL DAMAGE,4985,7,1.038655686,-0.554807197,-1.593462883
5/1/2023,MISCELLANEOUS,5104,1,0.822523831,0.492762283,-0.329761547
5/1/2023,PUBLIC ORDER OFFENCES,5241,2,1.287423613,-0.433918902,-1.721342515
5/1/2023,HATE CRIME,6738,31,1.178041418,-0.54474118,-1.722782599
5/1/2023,VEHICLE OFFENCES,8634,9,-0.101552729,0.415526297,0.517079026
5/1/2023,DOMESTIC ABUSE,10202,4,1.350092634,-0.399300696,-1.74939333
5/1/2023,VIOLENCE AGAINST THE PERSON,21303,179,1.537070661,-0.243278567,-1.780349228
5/1/2023,THEFT,22974,38,0.708942216,-0.3128209,-1.021763116
6/1/2023,FRAUD AND FORGERY,0,29,-0.582509892,0.452878766,1.035388657
6/1/2023,LETHAL BARREL DISCHARGE,14,61,-0.75028262,0.221419879,0.971702499
6/1/2023,GUN CRIME,149,25,-0.744967069,0.315024343,1.059991412
6/1/2023,POSSESSION OF WEAPONS,614,50,1.64110016,0.723079988,-0.918020172
6/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,858,6,-0.729698054,2.346416221,3.076114275
6/1/2023,KNIFE CRIME,1786,167,0.277784312,0.179479709,-0.098304603
6/1/2023,SEXUAL OFFENCES,1992,107,0.547282237,0.453783411,-0.093498827
6/1/2023,ROBBERY,2779,21,0.358587705,-0.828452197,-1.187039902
6/1/2023,DRUG OFFENCES,3436,79,-0.403904172,-0.310414184,0.093489988
6/1/2023,BURGLARY,4391,24,-1.071991431,0.265660808,1.337652239
6/1/2023,MISCELLANEOUS,4695,0,0.568045799,-0.436446594,-1.004492393
6/1/2023,ARSON AND CRIMINAL DAMAGE,4963,7,0.981941727,-0.554807197,-1.536748924
6/1/2023,PUBLIC ORDER OFFENCES,5608,8,1.928742864,0.473494568,-1.455248296
6/1/2023,HATE CRIME,6946,37,1.374714744,-0.373264624,-1.747979369
6/1/2023,VEHICLE OFFENCES,8160,6,-0.495536611,-0.041268023,0.454268588
6/1/2023,DOMESTIC ABUSE,10706,1,1.984564169,-1.03947509,-3.024039259
6/1/2023,VIOLENCE AGAINST THE PERSON,22496,185,2.296968288,-0.206503234,-2.503471522
6/1/2023,THEFT,23608,35,0.858527213,-0.522456618,-1.380983832
7/1/2023,FRAUD AND FORGERY,0,18,-0.582509892,-0.716729873,-0.134219981
7/1/2023,LETHAL BARREL DISCHARGE,13,38,-0.846622412,-0.556624973,0.28999744
7/1/2023,GUN CRIME,141,30,-0.892645917,0.73420996,1.626855877
7/1/2023,POSSESSION OF WEAPONS,638,53,2.035258347,0.934022045,-1.101236301
7/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,817,0,-1.090800657,-0.917456862,0.173343796
7/1/2023,KNIFE CRIME,1851,147,0.513786827,-0.022578471,-0.536365298
7/1/2023,SEXUAL OFFENCES,2024,97,0.66223803,0.22971869,-0.43251934
7/1/2023,ROBBERY,2753,34,0.307408196,-0.02930032,-0.336708516
7/1/2023,DRUG OFFENCES,3490,102,-0.329118608,0.321977627,0.651096235
7/1/2023,MISCELLANEOUS,4537,0,0.469738882,-0.436446594,-0.906185476
7/1/2023,BURGLARY,4954,14,-0.582528086,-0.14158427,0.440943816
7/1/2023,ARSON AND CRIMINAL DAMAGE,5039,13,1.177862676,-0.282285223,-1.460147898
7/1/2023,PUBLIC ORDER OFFENCES,5385,4,1.539058414,-0.131447746,-1.67050616
7/1/2023,HATE CRIME,6770,37,1.208298853,-0.373264624,-1.581563477
7/1/2023,VEHICLE OFFENCES,8379,4,-0.313506083,-0.345797569,-0.032291486
7/1/2023,DOMESTIC ABUSE,10466,4,1.682434867,-0.399300696,-2.081735562
7/1/2023,VIOLENCE AGAINST THE PERSON,21929,176,1.935809902,-0.261666233,-2.197476135
7/1/2023,THEFT,23610,44,0.85899909,0.106450536,-0.752548554
8/1/2023,FRAUD AND FORGERY,2,29,-0.249647096,0.452878766,0.702525862
8/1/2023,LETHAL BARREL DISCHARGE,18,43,-0.364923454,-0.387484788,-0.022561334
8/1/2023,GUN CRIME,148,7,-0.763426925,-1.194043879,-0.430616954
8/1/2023,POSSESSION OF WEAPONS,595,23,1.329058263,-1.175398529,-2.504456792
8/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,836,0,-0.923460426,-0.917456862,0.006003565
8/1/2023,SEXUAL OFFENCES,1862,76,0.080274329,-0.240817223,-0.321091552
8/1/2023,KNIFE CRIME,1888,188,0.648126721,0.391640798,-0.256485923
8/1/2023,ROBBERY,2540,20,-0.111870092,-0.889925418,-0.778055326
8/1/2023,DRUG OFFENCES,3673,83,-0.075678642,-0.200433,-0.124754358
8/1/2023,MISCELLANEOUS,4424,1,0.39943077,0.492762283,0.093331513
8/1/2023,ARSON AND CRIMINAL DAMAGE,4890,21,0.793754499,0.08107741,-0.71267709
8/1/2023,PUBLIC ORDER OFFENCES,4892,10,0.677558712,0.775965724,0.098407012
8/1/2023,BURGLARY,5486,16,-0.120015655,-0.060135255,0.0598804
8/1/2023,HATE CRIME,6469,69,0.923689857,0.541277007,-0.38241285
8/1/2023,VEHICLE OFFENCES,8350,1,-0.337610582,-0.802591889,-0.464981307
8/1/2023,DOMESTIC ABUSE,10053,4,1.162520693,-0.399300696,-1.561821388
8/1/2023,VIOLENCE AGAINST THE PERSON,20470,147,1.006479946,-0.439413677,-1.445893622
8/1/2023,THEFT,22202,79,0.526797708,2.55220058,2.025402872
9/1/2023,FRAUD AND FORGERY,1,25,-0.416078494,0.027566534,0.443645028
9/1/2023,LETHAL BARREL DISCHARGE,12,54,-0.942962204,-0.01537638,0.927585823
9/1/2023,GUN CRIME,174,46,-0.283470668,2.075603934,2.359074602
9/1/2023,POSSESSION OF WEAPONS,507,93,-0.116188421,3.746582811,3.862771232
9/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,844,2,-0.853001382,0.170500833,1.023502214
9/1/2023,KNIFE CRIME,1831,202,0.441170669,0.533081524,0.091910855
9/1/2023,SEXUAL OFFENCES,2058,105,0.78437856,0.408970467,-0.375408094
9/1/2023,ROBBERY,2760,20,0.321187295,-0.889925418,-1.211112713
9/1/2023,DRUG OFFENCES,3211,84,-0.715510689,-0.172937704,0.542572985
9/1/2023,MISCELLANEOUS,4627,0,0.525736493,-0.436446594,-0.962183087
9/1/2023,ARSON AND CRIMINAL DAMAGE,5013,12,1.110837088,-0.327705552,-1.43854264
9/1/2023,PUBLIC ORDER OFFENCES,5302,4,1.394018911,-0.131447746,-1.525466656
9/1/2023,BURGLARY,6016,27,0.340758008,0.387834332,0.047076323
9/1/2023,HATE CRIME,6681,30,1.124145363,-0.573320606,-1.697465969
9/1/2023,VEHICLE OFFENCES,8843,4,0.072165903,-0.345797569,-0.417963472
9/1/2023,DOMESTIC ABUSE,10016,8,1.115942425,0.454265164,-0.661677261
9/1/2023,VIOLENCE AGAINST THE PERSON,21055,183,1.379103677,-0.218761678,-1.597865355
9/1/2023,THEFT,21757,55,0.421805084,0.875114836,0.453309751
10/1/2023,FRAUD AND FORGERY,1,33,-0.416078494,0.878190998,1.294269492
10/1/2023,LETHAL BARREL DISCHARGE,25,41,0.309455089,-0.455140862,-0.76459595
10/1/2023,GUN CRIME,111,29,-1.446441598,0.650372836,2.096814435
10/1/2023,POSSESSION OF WEAPONS,454,63,-0.986621082,1.637162237,2.623783319
10/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,785,0,-1.372636836,-0.917456862,0.455179974
10/1/2023,KNIFE CRIME,1521,128,-0.684379788,-0.214533742,0.469846046
10/1/2023,SEXUAL OFFENCES,1752,83,-0.31488621,-0.083971919,0.230914291
10/1/2023,ROBBERY,2622,31,0.049542207,-0.213719984,-0.263262191
10/1/2023,DRUG OFFENCES,2794,75,-1.293021432,-0.420395369,0.872626064
10/1/2023,ARSON AND CRIMINAL DAMAGE,4610,18,0.071940476,-0.055183577,-0.127124054
10/1/2023,PUBLIC ORDER OFFENCES,4861,5,0.623387332,0.019787833,-0.603599499
10/1/2023,MISCELLANEOUS,5448,0,1.036559144,-0.436446594,-1.473005738
10/1/2023,BURGLARY,5796,18,0.149493469,0.021313761,-0.128179708
10/1/2023,HATE CRIME,8610,120,2.948101352,1.998827733,-0.949273619
10/1/2023,VEHICLE OFFENCES,8786,4,0.024788094,-0.345797569,-0.370585664
10/1/2023,DOMESTIC ABUSE,8974,8,-0.195802295,0.454265164,0.650067459
10/1/2023,VIOLENCE AGAINST THE PERSON,19715,292,0.525572394,0.449323541,-0.076248854
10/1/2023,THEFT,23130,55,0.745748619,0.875114836,0.129366216
11/1/2023,FRAUD AND FORGERY,1,29,-0.416078494,0.452878766,0.86895726
11/1/2023,LETHAL BARREL DISCHARGE,12,35,-0.942962204,-0.658109084,0.28485312
11/1/2023,GUN CRIME,156,27,-0.615748077,0.482698589,1.098446666
11/1/2023,POSSESSION OF WEAPONS,424,35,-1.479318815,-0.331630299,1.147688516
11/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,776,9,-1.451903261,3.978352763,5.430256024
11/1/2023,SEXUAL OFFENCES,1747,53,-0.332848052,-0.75616608,-0.423318028
11/1/2023,KNIFE CRIME,1951,60,0.87686762,-0.901531553,-1.778399173
11/1/2023,DRUG OFFENCES,2884,71,-1.168378826,-0.530376553,0.638002273
11/1/2023,ROBBERY,3087,25,0.964868047,-0.582559312,-1.547427359
11/1/2023,ARSON AND CRIMINAL DAMAGE,4592,12,0.025538146,-0.327705552,-0.353243698
11/1/2023,PUBLIC ORDER OFFENCES,4883,14,0.661831537,1.380908038,0.719076501
11/1/2023,BURGLARY,6680,15,0.918029164,-0.100859762,-1.018888926
11/1/2023,MISCELLANEOUS,7689,0,2.430899656,-0.436446594,-2.86734625
11/1/2023,HATE CRIME,8618,157,2.955665711,3.056266495,0.100600784
11/1/2023,VEHICLE OFFENCES,8903,10,0.12203728,0.56779107,0.44575379
11/1/2023,DOMESTIC ABUSE,8919,6,-0.26504026,0.027482234,0.292522494
11/1/2023,VIOLENCE AGAINST THE PERSON,19880,171,0.630671396,-0.292312344,-0.92298374
11/1/2023,THEFT,26061,53,1.437284308,0.73535769,-0.701926618
12/1/2023,FRAUD AND FORGERY,2,23,-0.249647096,-0.185089583,0.064557514
12/1/2023,LETHAL BARREL DISCHARGE,15,68,-0.653942829,0.458216138,1.112158966
12/1/2023,GUN CRIME,146,16,-0.800346637,-0.439509768,0.360836869
12/1/2023,POSSESSION OF WEAPONS,452,43,-1.019467598,0.230881854,1.250349452
12/1/2023,MISCELLANEOUS CRIMES AGAINST SOCIETY,656,0,-2.508788931,-0.917456862,1.591332069
12/1/2023,SEXUAL OFFENCES,1711,33,-0.462173319,-1.204295521,-0.742122202
12/1/2023,KNIFE CRIME,1914,134,0.742527727,-0.153916288,-0.896444014
12/1/2023,DRUG OFFENCES,2608,86,-1.550616153,-0.117947111,1.432669041
12/1/2023,ROBBERY,3139,35,1.067227066,0.032172901,-1.035054165
12/1/2023,PUBLIC ORDER OFFENCES,4506,4,0.003037648,-0.131447746,-0.134485393
12/1/2023,ARSON AND CRIMINAL DAMAGE,4706,36,0.31941957,0.762382346,0.442962776
12/1/2023,HATE CRIME,6927,59,1.356749392,0.255482748,-1.101266645
12/1/2023,BURGLARY,7295,13,1.45270049,-0.182308778,-1.635009268
12/1/2023,MISCELLANEOUS,7485,1,2.303971738,0.492762283,-1.811209455
12/1/2023,VEHICLE OFFENCES,8361,5,-0.328467496,-0.193532796,0.1349347
12/1/2023,DOMESTIC ABUSE,9947,5,1.029080251,-0.185909231,-1.214989482
12/1/2023,VIOLENCE AGAINST THE PERSON,20298,130,0.896922199,-0.543610454,-1.440532653
12/1/2023,THEFT,24672,49,1.109565758,0.455843399,-0.653722358
1/1/2024,FRAUD AND FORGERY,0,21,-0.582509892,-0.397745699,0.184764193
1/1/2024,LETHAL BARREL DISCHARGE,22,49,0.020435713,-0.184516566,-0.204952279
1/1/2024,GUN CRIME,144,8,-0.837266349,-1.110206756,-0.272940406
1/1/2024,POSSESSION OF WEAPONS,484,72,-0.493923349,2.269988409,2.763911759
1/1/2024,MISCELLANEOUS CRIMES AGAINST SOCIETY,786,1,-1.363829455,-0.373478014,0.990351441
1/1/2024,SEXUAL OFFENCES,1723,54,-0.419064897,-0.733759608,-0.314694711
1/1/2024,KNIFE CRIME,1749,186,0.143444419,0.37143498,0.227990561
1/1/2024,ROBBERY,2908,29,0.61251681,-0.336666427,-0.949183236
1/1/2024,DRUG OFFENCES,2956,63,-1.068664741,-0.750338922,0.318325818
1/1/2024,PUBLIC ORDER OFFENCES,4146,1,-0.626049356,-0.585154481,0.040894875
1/1/2024,ARSON AND CRIMINAL DAMAGE,4793,22,0.543697499,0.126497739,-0.41719976
1/1/2024,HATE CRIME,6276,49,0.741199704,-0.030311512,-0.771511216
1/1/2024,MISCELLANEOUS,6539,0,1.715374628,-0.436446594,-2.151821222
1/1/2024,BURGLARY,6886,10,1.097122324,-0.304482302,-1.401604625
1/1/2024,VEHICLE OFFENCES,8806,2,0.041411887,-0.650327116,-0.691739003
1/1/2024,DOMESTIC ABUSE,9287,1,0.19822467,-1.03947509,-1.23769976
1/1/2024,VIOLENCE AGAINST THE PERSON,19431,116,0.344674719,-0.629419565,-0.974094284
1/1/2024,THEFT,22694,43,0.642879441,0.036571963,-0.606307478
2/1/2024,FRAUD AND FORGERY,2,28,-0.249647096,0.346550708,0.596197804
2/1/2024,LETHAL BARREL DISCHARGE,5,27,-1.617340746,-0.92873338,0.688607366
2/1/2024,GUN CRIME,171,14,-0.338850236,-0.607184015,-0.268333779
2/1/2024,POSSESSION OF WEAPONS,446,32,-1.118007144,-0.542572357,0.575434788
2/1/2024,MISCELLANEOUS CRIMES AGAINST SOCIETY,703,1,-2.094842043,-0.373478014,1.721364029
2/1/2024,KNIFE CRIME,1729,103,0.070828261,-0.467106466,-0.537934727
2/1/2024,SEXUAL OFFENCES,1820,67,-0.07060515,-0.442475472,-0.371870322
2/1/2024,ROBBERY,2676,29,0.155838111,-0.336666427,-0.492504537
2/1/2024,DRUG OFFENCES,2786,69,-1.304100775,-0.585367145,0.71873363
2/1/2024,PUBLIC ORDER OFFENCES,4395,8,-0.190930845,0.473494568,0.664425413
2/1/2024,ARSON AND CRIMINAL DAMAGE,4503,18,-0.203895597,-0.055183577,0.148712019
2/1/2024,HATE CRIME,6050,79,0.527506571,0.827071267,0.299564697
2/1/2024,BURGLARY,6220,10,0.5181124,-0.304482302,-0.822594701
2/1/2024,MISCELLANEOUS,7061,0,2.040160771,-0.436446594,-2.476607365
2/1/2024,VEHICLE OFFENCES,8032,8,-0.601928883,0.263261524,0.865190407
2/1/2024,DOMESTIC ABUSE,8662,0,-0.588570388,-1.252866555,-0.664296168
2/1/2024,VIOLENCE AGAINST THE PERSON,19250,383,0.2293843,1.00708276,0.77769846
2/1/2024,THEFT,24437,49,1.054120215,0.455843399,-0.598276815
3/1/2024,LETHAL BARREL DISCHARGE,8,80,-1.328321371,0.864152582,2.192473953
3/1/2024,FRAUD AND FORGERY,27,22,3.911137843,-0.291417641,-4.202555484
3/1/2024,GUN CRIME,183,23,-0.117331964,0.147350096,0.264682059
3/1/2024,POSSESSION OF WEAPONS,431,49,-1.364356011,0.652765969,2.01712198
3/1/2024,MISCELLANEOUS CRIMES AGAINST SOCIETY,723,0,-1.918694432,-0.917456862,1.00123757
3/1/2024,SEXUAL OFFENCES,1834,73,-0.02031199,-0.308036639,-0.287724649
3/1/2024,KNIFE CRIME,1974,120,0.960376202,-0.295357014,-1.255733216
3/1/2024,DRUG OFFENCES,2712,77,-1.406584696,-0.365404776,1.04117992
3/1/2024,ROBBERY,2841,24,0.480631151,-0.644032533,-1.124663684
3/1/2024,PUBLIC ORDER OFFENCES,4370,4,-0.234617443,-0.131447746,0.103169697
3/1/2024,ARSON AND CRIMINAL DAMAGE,4521,20,-0.157493267,0.035657081,0.193150347
3/1/2024,HATE CRIME,5231,71,-0.246894651,0.598435859,0.84533051
3/1/2024,BURGLARY,7246,19,1.410100661,0.062038269,-1.348062392
3/1/2024,MISCELLANEOUS,7330,0,2.207531408,-0.436446594,-2.643978002
3/1/2024,DOMESTIC ABUSE,8072,3,-1.331304922,-0.612692161,0.718612762
3/1/2024,VEHICLE OFFENCES,8682,3,-0.061655627,-0.498062342,-0.436406716
3/1/2024,VIOLENCE AGAINST THE PERSON,18735,129,-0.098651977,-0.549739676,-0.4510877
3/1/2024,THEFT,25929,62,1.406140429,1.364264844,-0.041875584
4/1/2024,LETHAL BARREL DISCHARGE,15,32,-0.653942829,-0.759593195,-0.105650366
4/1/2024,FRAUD AND FORGERY,23,45,3.245412253,2.154127695,-1.091284558
4/1/2024,GUN CRIME,143,11,-0.855726205,-0.858695385,-0.00296918
4/1/2024,POSSESSION OF WEAPONS,358,45,-2.563253828,0.371509892,2.93476372
4/1/2024,MISCELLANEOUS CRIMES AGAINST SOCIETY,740,1,-1.768968962,-0.373478014,1.395490948
4/1/2024,KNIFE CRIME,1783,171,0.266891889,0.219891345,-0.047000544
4/1/2024,SEXUAL OFFENCES,1916,69,0.274262229,-0.397662527,-0.671924757
4/1/2024,DRUG OFFENCES,2633,85,-1.515993206,-0.145442408,1.370550799
4/1/2024,ROBBERY,2664,26,0.132216799,-0.52108609,-0.653302889
4/1/2024,PUBLIC ORDER OFFENCES,4265,4,-0.418101152,-0.131447746,0.286653406
4/1/2024,ARSON AND CRIMINAL DAMAGE,4533,15,-0.12655838,-0.191444565,-0.064886185
4/1/2024,HATE CRIME,5101,56,-0.369815479,0.16974447,0.539559949
4/1/2024,BURGLARY,6258,16,0.551149002,-0.060135255,-0.611284256
4/1/2024,MISCELLANEOUS,6703,2,1.817414719,1.421971161,-0.395443558
4/1/2024,DOMESTIC ABUSE,8124,0,-1.265843573,-1.252866555,0.012977018
4/1/2024,VEHICLE OFFENCES,8858,3,0.084633747,-0.498062342,-0.58269609
4/1/2024,VIOLENCE AGAINST THE PERSON,17818,198,-0.682747638,-0.126823345,0.555924293
4/1/2024,THEFT,25913,51,1.402365413,0.595600545,-0.806764868
5/1/2024,LETHAL BARREL DISCHARGE,19,75,-0.268583662,0.695012397,0.963596059
5/1/2024,FRAUD AND FORGERY,22,37,3.078980855,1.30350323,-1.775477625
5/1/2024,GUN CRIME,203,12,0.251865157,-0.774858262,-1.026723419
5/1/2024,POSSESSION OF WEAPONS,461,56,-0.871658278,1.144964103,2.016622381
5/1/2024,MISCELLANEOUS CRIMES AGAINST SOCIETY,784,0,-1.381444217,-0.917456862,0.463987355
5/1/2024,SEXUAL OFFENCES,2126,51,1.02865962,-0.800979024,-1.829638645
5/1/2024,KNIFE CRIME,2180,178,1.708322634,0.290611708,-1.417710926
5/1/2024,DRUG OFFENCES,2965,57,-1.05620048,-0.915310699,0.140889781
5/1/2024,ROBBERY,3132,49,1.053447967,0.892797998,-0.160649969
5/1/2024,ARSON AND CRIMINAL DAMAGE,4703,9,0.311685848,-0.463966539,-0.775652387
5/1/2024,PUBLIC ORDER OFFENCES,4965,4,0.805123577,-0.131447746,-0.936571323
5/1/2024,HATE CRIME,5662,46,0.160635174,-0.11604979,-0.276684964
5/1/2024,MISCELLANEOUS,5769,1,1.236283956,0.492762283,-0.743521673
5/1/2024,BURGLARY,5997,17,0.324239707,-0.019410747,-0.343650454
5/1/2024,DOMESTIC ABUSE,8847,4,-0.355679051,-0.399300696,-0.043621645
5/1/2024,VEHICLE OFFENCES,8947,3,0.158609624,-0.498062342,-0.656671966
5/1/2024,VIOLENCE AGAINST THE PERSON,20300,256,0.898196126,0.228671542,-0.669524584
5/1/2024,THEFT,25683,52,1.348099562,0.665479118,-0.682620445
6/1/2024,FRAUD AND FORGERY,17,12,2.246823868,-1.354698221,-3.601522089
6/1/2024,LETHAL BARREL DISCHARGE,19,38,-0.268583662,-0.556624973,-0.288041311
6/1/2024,GUN CRIME,182,17,-0.13579182,-0.355672645,-0.219880825
6/1/2024,POSSESSION OF WEAPONS,410,57,-1.709244424,1.215278122,2.924522546
6/1/2024,MISCELLANEOUS CRIMES AGAINST SOCIETY,844,0,-0.853001382,-0.917456862,-0.06445548
6/1/2024,KNIFE CRIME,1953,68,0.884129236,-0.820708281,-1.704837517
6/1/2024,SEXUAL OFFENCES,2233,51,1.413043053,-0.800979024,-2.214022077
6/1/2024,ROBBERY,2894,32,0.584958612,-0.152246763,-0.737205375
6/1/2024,DRUG OFFENCES,2897,57,-1.150374894,-0.915310699,0.235064195
6/1/2024,ARSON AND CRIMINAL DAMAGE,4758,12,0.453470746,-0.327705552,-0.781176297
6/1/2024,PUBLIC ORDER OFFENCES,4941,3,0.763184443,-0.282683324,-1.045867767
6/1/2024,HATE CRIME,5613,23,0.114303477,-0.773376588,-0.887680065
6/1/2024,MISCELLANEOUS,5755,2,1.227573217,1.421971161,0.194397944
6/1/2024,BURGLARY,5831,15,0.179921919,-0.100859762,-0.280781681
6/1/2024,VEHICLE OFFENCES,8496,5,-0.216256897,-0.193532796,0.022724101
6/1/2024,DOMESTIC ABUSE,8845,0,-0.358196795,-1.252866555,-0.89466976
6/1/2024,VIOLENCE AGAINST THE PERSON,19985,143,0.697552578,-0.463930566,-1.161483144
6/1/2024,THEFT,26401,56,1.517503392,0.944993408,-0.572509984
7/1/2024,FRAUD AND FORGERY,11,8,1.248235482,-1.780010453,-3.028245935
7/1/2024,LETHAL BARREL DISCHARGE,12,59,-0.942962204,0.153763805,1.096726008
7/1/2024,GUN CRIME,180,18,-0.172711532,-0.271835521,-0.09912399
7/1/2024,POSSESSION OF WEAPONS,454,56,-0.986621082,1.144964103,2.131585185
